grupo,categoria,tipo_producto,titulo,pais_revista,revista,ISSN,categoria_revista,SJR_Q,cites,ano,vol,fasc,pags,DOI,autores,id
SISCO,Artículos publicados,Publicado en revista especializada,"Synthesis by solution combustion of inorganic blue pigments MFe2(P2O7)2: Influence of the cation M (Zn2+, Co2+, Cu2+, and Mg2+) on their optical properties",Francia,SOLID STATE SCIENCES ,1873-3085,A2,Q2,NA,2020,103,N/A ,1 - 10,10.1016/j.solidstatesciences.2020.106180,"EDGAR ANDRES CHAVARRIAGA MIRANDA, ALEX ARBEY LOPERA SEPULVEDA, TIAGO WERMUTH, ADRIAN GOMEZ ZAPATA, OSCAR JAIME RESTREPO  BAENA, CARLOS BERGMANN, JAVIER ALARCON NAVARRO",1300
SISCO,Artículos publicados,Publicado en revista especializada,Interferometric colours produced by anodised aluminium diffraction grating,Reino Unido,Materials Science and Technology ,0267-0836,A1,Q2,NA,2020,36,na ,1 - 7,10.1080/02670836.2020.1765477,"SARA MARIA AGUILAR SIERRA, FELIX ECHEVERRIA ECHEVERRIA",1301
SISCO,Artículos publicados,Publicado en revista especializada,"Degradation of the emerging concern pollutant ampicillin in aqueous media by sonochemical advanced oxidation processes - Parameters effect, removal of antimicrobial activity and pollutant treatment in hydrolyzed urine",Estados Unidos,Journal of Environmental Management ,0301-4797,A1,Q1,32,2020,261,N/A ,1 - 7,10.1016/j.jenvman.2020.110224,FRANKLIN FERRARO GOMEZ,1302
SISCO,Artículos publicados,Publicado en revista especializada,"Gel combustion synthesis and magnetic properties of CoFe2O4, ZnFe2O4, and MgFe2O4 using 6-aminohexanoic acid as a new fuel",Países Bajos,Journal of Magnetism and Magnetic Materials ,0304-8853,A2,Q2,NA,2020,497,N/A ,1 - 11,10.1016/j.jmmm.2019.166054,"EDGAR ANDRES CHAVARRIAGA MIRANDA, ALEX ARBEY LOPERA SEPULVEDA, CARLOS BERGMANN, JAVIER ALARCON NAVARRO",1303
SISCO,Artículos publicados,Publicado en revista especializada,Exposición de nanotubos de carbono de pared múltiple a espermatozoides humanos,Cuba,Revista Cubana de Obstetricia y Ginecologia ,0138-600X,C,Q3,NA,2020,46,2 ,1 - 11,,"CESAR AUGUSTO ISAZA MERINO, YAMILE CARDONA MAYA, WALTER DARIO CARDONA MAYA",1304
SISCO,Artículos publicados,Publicado en revista especializada,Dataset on application of electrochemical and photochemical processes for sulfacetamide antibiotic elimination in water,Países Bajos,Data in Brief ,2352-3409,A1,Q4,6,2020,29,N/A ,1 - 10,10.1016/j.dib.2020.105158,"FRANKLIN FERRARO GOMEZ, EFRAIM ADOLFO SERNA GALVIS, RICARDO ANTONIO TORRES PALMA",1305
SISCO,Artículos publicados,Publicado en revista especializada,Riesgo e Ideación Suicida y su Relación con la Impulsividad y la Depresión en Adolescentes Escolares,Argentina,Revista Iberoamericana de Diagnostico y Evaluacion Psicologica ,2183-6051,B,Q3,41,2020,1,N/A ,147 - 163,10.21865/RIDEP54.1.12,"ANDRES MAURICIO GRISALES AGUIRRE, ANYERSON STITHS GOMEZ TABARES, MARIA PAULA AGUDELO OSORIO",1306
SISCO,Artículos publicados,Publicado en revista especializada,Nanomechanical characterization of a metal matrix composite reinforced with carbon nanotubes,Estados Unidos,AIMS Materials Science ,2372-0468,B,Q3,4,2020,7,N/A ,33 - 45,10.3934/matersci.2020.1.33,"MATEO DUARTE GARCIA, ANDRES DAVID BENITEZ VERGEL, KATIUSKA GOMEZ IGLESIAS, BENJAMIN ZULUAGA DIAZ, JUAN MANUEL MEZA MEZA, YAMILE CARDONA MAYA, CESAR AUGUSTO ISAZA MERINO, JUAN SEBASTIAN RUDAS FLOREZ",1307
SISCO,Artículos publicados,Publicado en revista especializada,Development of an Emotional Salary Model: a Case of Application,India,Indian Journal of Science and Technology ,0974-5645,Sin categorÃ­a,Q4,0,2019,12,42 ,1 - 18,10.17485/ijst/2019/v12i42/146964,"VICTOR DANIEL GIL VERA, CATALINA QUINTERO LOPEZ, ISABEL CRISTINA PUERTA LOPERA, LUIS FERNANDO QUINTERO ARANGO, JUAN DIEGO BETANCUR ARIAS",1308
SISCO,Artículos publicados,Publicado en revista especializada,Predictores psicológicos del riesgo suicida en estudiantes universitarios,España,Behavioral Psychology ,1132-9483,B,Q3,39,2019,27,3 ,391 - 413,,"ANDRES MAURICIO GRISALES AGUIRRE, ANYERSON STITHS GOMEZ TABARES, VICENTE CABALLO MANRIQUE, MARIA PAULA AGUDELO OSORIO",1309
SISCO,Artículos publicados,Publicado en revista especializada,Should an Effective Language Learning Be through the Development of Just One Language Skill?,Estados Unidos,Qualitative Report ,1052-0147,A1,Q1,3,2019,24,11 ,2778 - 2793,10.46743/2160-3715/2019.4015,"VICTOR DANIEL GIL VERA, BAIRON JARAMILLO VALENCIA",1310
SISCO,Artículos publicados,Publicado en revista especializada,Artificial Hydrogen molecule in vertically stacked Ga1−𝑥Al𝑥As nanoscalerings: Structural and external probes effects on their quantum levels,Países Bajos,Physica E-Low-Dimensional Systems '&' Nanostructures ,1386-9477,A2,Q2,NA,2019,117,N/A , - ,10.1016/j.physe.2019.113765,"JUAN DAVID CASTRILLON GOMEZ, DANNY ARLEN DE JESUS GOMEZ RAMIREZ, YODER ALBERTO SUAZA TABARES, JAIRO HUMBERTO MARIN CADAVID, MARLON RINCON FULLA",1311
SISCO,Artículos publicados,Publicado en revista especializada,Global reading and writing methodology: analysis of a software implementation on first-graders,Estados Unidos,Espacios ,0798-1015,B,Q3,1,2019,40,39 ,5 - 18,,"VICTOR DANIEL GIL VERA, BAIRON JARAMILLO VALENCIA, SONIA RUTH QUINTERO ARRUBLA",1312
SISCO,Artículos publicados,Publicado en revista especializada,"Structural, thermodynamic and kinetic factors in the desorption/absorption of a hydrogen molecule in the M3AlH10−xNa (M = Be or Mg; x = 0 or 2) hydrides",Inglaterra,New Journal of Chemistry ,1369-9261,A1,Q1,0,2019,N/A,N/A ,1 - 8,10.1039/C9NJ02326G,"EDISON HUMBERTO OSORIO LOPEZ, FRANKLIN FERRARO GOMEZ, CACIER ZILAHY HADAD ARRIAGADA, LEIDY CAROLINA GIRALDO BARRERA, OLIMPO JOSE GARCIA BELTRAN",1313
SISCO,Artículos publicados,Publicado en revista especializada,Green inorganic pigment production with spinel structure CoCr2O4 by solution combustion synthesis,Colombia,Tecciencia ,1909-3667,C,Sin categorÃ­a,3,2019,14,26 ,37 - 42,10.18180/tecciencia.2019.26.5,"EDGAR ANDRES CHAVARRIAGA MIRANDA, ALEX ARBEY LOPERA SEPULVEDA, JUAN FERNANDO MONTOYA, STIVEN VILLADA GIL, OSCAR JAIME RESTREPO  BAENA",1314
SISCO,Artículos publicados,Publicado en revista especializada,Intense laser field effect on D2+ molecular complex localized in semiconductor quantum wells,Colombia,Chemical Physics Letters ,0009-2614,A2,Q2,NA,2019,730,N/A ,384 - 390,10.1016/j.cplett.2019.06.024,"YODER ALBERTO SUAZA TABARES, MARLON RINCON FULLA, JAIRO HUMBERTO MARIN CADAVID",1315
SISCO,Artículos publicados,Publicado en revista especializada,Interfacial Analysis in AZ31B Magnesium Alloy Reinforced with Multiwalled Carbon Nanotubes,Reino Unido,Microscopy and Microanalysis ,1431-9276,A1,Q2,0,2019,25,N/A ,2182 - 2183,10.1017/S1431927619011644,"CESAR AUGUSTO ISAZA MERINO, YAMILE CARDONA MAYA, JUAN MANUEL MEZA MEZA",1316
SISCO,Artículos publicados,Publicado en revista especializada,Modelado Matemático de la Triponosomiasis Chagásica,Colombia,Ciencia En Desarrollo ,2462-7658,C,Sin categorÃ­a,NA,2019,10,2 ,1 - 10,10.19053/01217488.v10.n2.2019.9524,SHIRLENE PATRICIA VEGA ROYERO,1317
SISCO,Artículos publicados,Publicado en revista especializada,"Ferromagnetic long-range ordering in nano-crystalline La0.7Ca0.3Mn1-xNixO3 (x = 0, 0.02) manganites",Países Bajos,Journal of Magnetism and Magnetic Materials ,0304-8853,A2,Q2,NA,2019,475,N/A ,524 - 532,10.1016/j.jmmm.2018.11.125,"ADRIAN GOMEZ ZAPATA, JORGE LUIS IZQUIERDO NUNEZ, IVAN SUPELANO GARCIA, CARLOS ARTURO PARRA VARGAS, EDGAR ANDRES CHAVARRIAGA MIRANDA, OSWALDO MORAN CAMPANA",1318
SISCO,Artículos publicados,Publicado en revista especializada,K-Means Clustering Application: A Monetary Poverty Analysis of Colombian Regions,Pakistán,Middle East Journal of Scientific Research ,1990-9233,Sin categorÃ­a,Sin categorÃ­a,NA,2019,27,1 ,6 - 11,10.5829/idosi.mejsr.2019.06.11,"VICTOR DANIEL GIL VERA, ISABEL CRISTINA PUERTA LOPERA",1319
SISCO,Artículos publicados,Publicado en revista especializada,Assessment of the relationship between magnetotransport and magnetocaloric properties in nano-sized La0.7Ca0.3Mn1−xNixO3 manganites,Reino Unido,Journal of Magnetism and Magnetic Materials ,0304-8853,A2,Q2,NA,2019,469,N/A ,558 - 569,10.1016/j.jmmm.2018.09.036,"ADRIAN GOMEZ ZAPATA, EDGAR ANDRES CHAVARRIAGA MIRANDA, OSWALDO MORAN CAMPANA",1320
SISCO,Artículos publicados,Publicado en revista especializada,"Síntesis y Caracterización de Pigmentos Inorgánicos Azules CoAl1.95Cr0.05O4 y Zn0,8Co0,2Al2O4 por Combustión en Solución",Colombia,Scientia Et Technica ,0122-1701,B,Sin categorÃ­a,NA,2018,23,4 ,462 - 470,10.22517/23447214.18381,"EDGAR ANDRES CHAVARRIAGA MIRANDA, ALEX ARBEY LOPERA SEPULVEDA, JUAN FERNANDO MONTOYA, STIVEN VILLADA GIL, OSCAR JAIME RESTREPO  BAENA",1321
SISCO,Artículos publicados,Publicado en revista especializada,SÍNTESIS DE LA ESPINELA ZNCRXFE2-XO4(0 ≤ X ≤ 1) POR COMBUSTIÓN EN SOLUCIÓN Y ESTUDIO TERMODINÁMICO DE LA ESTABILIDAD DE FASES,Colombia,Produccion y Limpia ,1909-0455,C,Sin categorÃ­a,0,2018,13,2 ,119 - 132,10.22507/pml.v13n2a12,"JUAN FERNANDO MONTOYA, EDGAR ANDRES CHAVARRIAGA MIRANDA, STIVEN VILLADA GIL",1322
SISCO,Artículos publicados,Revisión (Survey),Uso de recursos TIC en la enseñanza de las matemáticas: retos y perspectivas,Colombia,Entramado ,1900-3803,B,Sin categorÃ­a,169,2018,14,N/A ,1 - 33,,ANDRES MAURICIO GRISALES AGUIRRE,1323
SISCO,Artículos publicados,Publicado en revista especializada,Frameworks para el desarrollo de prototipos WEB: Un caso de aplicación,Colombia,Lámpsakos ,2145-4086,C,Sin categorÃ­a,2,2018,20,N/A ,40 - 53,10.21501/21454086.2065,VICTOR DANIEL GIL VERA,1324
SISCO,Artículos publicados,Publicado en revista especializada,Synthesis by solution combustion and optical characterization of violet NASICON-type Mg0.45Co0.05Ti2(PO4)3 pigment,Reino Unido,Dyes and Pigments ,0143-7208,A1,Q1,NA,2018,157,N/A ,1 - 10,10.1016/j.dyepig.2018.04.041,"EDGAR ANDRES CHAVARRIAGA MIRANDA, ALEX ARBEY LOPERA SEPULVEDA, TIAGO WERMUTH, OSCAR JAIME RESTREPO  BAENA, CARLOS BERGMANN",1325
SISCO,Artículos publicados,Publicado en revista especializada,Fraud-Detection-Oriented Operators in a Data Warehouse Based on Forensic Accounting Techniques,Reino Unido,Computer Fraud and Security ,1361-3723,A2,Q3,13,2018,2018,"NA ",13 - 19,https://doi.org/10.1016/S1361-3723(18)30098-8,"FRANCISCO JAVIER MORENO ARBOLEDA, JAIME ALBERTO GUZMAN LUNA, INGRID DURLEY TORRES PARDO",1326
SISCO,Artículos publicados,Publicado en revista especializada,"Cyanide¿isocyanide isomerization: stability and bonding in noble gas inserted metal cyanides (metal = Cu, Ag, Au)",Reino Unido,Physical Chemistry Chemical Physics ,1463-9084,A1,Q1,NA,2018,20, ,18491 - 18502 , 10.1039/C8CP02837K,EDISON HUMBERTO OSORIO LOPEZ,1327
SISCO,Artículos publicados,Publicado en revista especializada,Automatic Workflow Scientific Model for Lab Test in Civil Engineering,India,International Journal of Applied Engineering Research ,0973-4562,Sin categorÃ­a,Q3,1,2018,13,9 ,6529 - 6535,,"JAIME ALBERTO GUZMAN LUNA, INGRID DURLEY TORRES PARDO, FRANCISCO JAVIER MORENO ARBOLEDA",1328
SISCO,Artículos publicados,Publicado en revista especializada,Who benefits from cellular immune response during the Chagas disease?,Inglaterra,BioSystems ,0303-2647,A2,Q2,NA,2018,171, ,66 - 73,https://doi.org/10.1016/j.biosystems.2018.07.005,SHIRLENE PATRICIA VEGA ROYERO,1329
SISCO,Artículos publicados,Publicado en revista especializada,"Cholinesterase Inhibition Activity, Alkaloid Profiling and Molecular Docking of Chilean Rhodophiala (Amaryllidaceae).",Suiza,Molecules ,1420-3049,A1,Q1,NA,2018,23,7 ,1532 - N/A,10.3390/molecules23071532,EDISON HUMBERTO OSORIO LOPEZ,1330
SISCO,Artículos publicados,Publicado en revista especializada,Amaryllidaceae alkaloids as agents with protective effects against oxidative neural cell injury,Países Bajos,Life Sciences ,0024-3205,A1,Q1,NA,2018,15, ,54 - 65,10.1016/j.lfs.2018.04.026,EDISON HUMBERTO OSORIO LOPEZ,1331
SISCO,Artículos publicados,Publicado en revista especializada,"Boron Nanowheels with Axles Containing Noble Gas Atoms: Viable Noble Gas Bound M©B10- Clusters (M=Nb, Ta)",Reino Unido,Chemistry - A European Journal ,1521-3765,A1,Q1,NA,2018,24, ,3590 - 3598,10.1002/chem.201705790,EDISON HUMBERTO OSORIO LOPEZ,1332
SISCO,Artículos publicados,Publicado en revista especializada,"Stable NCNgNSi (Ng=Kr, Xe, Rn) Compounds with Covalently Bound C-Ng-N Unit: Possible Isomerization of NCNSi through the Release of the Noble Gas Atom",Reino Unido,Chemistry - A European Journal ,1521-3765,A1,Q1,NA,2018,24, ,2 - 11,10.1002/chem.201705112,EDISON HUMBERTO OSORIO LOPEZ,1333
SISCO,Artículos publicados,Publicado en revista especializada,Alkaloids of Amaryllidaceae as Inhibitors of Cholinesterases (AChEs and BChEs): An Integrated Bioguided Study,Estados Unidos,Phytochemical Analysis ,1099-1565,A1,Q1,NA,2018,29, ,217 - 227,10.1002/pca.2736,EDISON HUMBERTO OSORIO LOPEZ,1334
SISCO,Artículos publicados,Publicado en revista especializada,Evaluation of the magnetocaloric response of nano-sized La0.7Ca0.3Mn1-xNixO3 manganites synthesized by auto-combustion method,Estados Unidos,AIP Advances ,2158-3226,A2,Q2,NA,2018,8,N/A ,0564301 - 0564306,10.1063/1.5007284,"ADRIAN GOMEZ ZAPATA, EDGAR ANDRES CHAVARRIAGA MIRANDA, IVAN SUPELANO GARCIA, CARLOS ARTURO PARRA VARGAS, OSWALDO MORAN CAMPANA",1335
SISCO,Artículos publicados,Publicado en revista especializada,Exploring the potential energy surface of small lead clusters using the gradient embedded genetic algorithm and an adequate treatment of relativistic effects,Inglaterra,RSC Advances ,2046-2069,A1,Q1,18,2018,8,N/A ,145 - 152, 10.1039/C7RA11449D,"FRANKLIN FERRARO GOMEZ, EDISON HUMBERTO OSORIO LOPEZ",1336
SISCO,Artículos publicados,Publicado en revista especializada,Electronic and magnetic properties of the [Ni(salophen)]: An experimental and DFT study,Egipto,Journal of Advanced Research ,2090-1232,A1,Q1,5,2018,9,N/A ,27 - 33,https://doi.org/10.1016/j.jare.2017.10.004,FRANKLIN FERRARO GOMEZ,1337
SISCO,Artículos publicados,Publicado en revista especializada,Actualidad e importancia de la implementación de Big Data utilizando las herramientas Hadoop y Spark,Colombia,Lámpsakos ,2145-4086,C,Sin categorÃ­a,1,2018,19, ,67 - 72,10.21501/21454086.2403,LINA MARIA MONTOYA SUAREZ,1338
SISCO,Artículos publicados,Publicado en revista especializada,"Desarrollo de una plataforma tecnológica para la publicación de objetos de aprendizaje personalizados, aplicados al uso correcto de los gimnasios al aire libre, en dispositivos móviles",Colombia,Iatreia ,2011-7965,C,Sin categorÃ­a,0,2018,31,1 ,1 - 1,10.20180201/139650,"INGRID DURLEY TORRES PARDO, SANTIAGO ROMAN FERNANDEZ, JAIME ALBERTO GUZMAN LUNA",1339
SISCO,Artículos publicados,Publicado en revista especializada,The femicide in Colombia and Mexico: a text mining analysis,Turquía,"The Turkish Online Journal of Design, Art and Communication - TOJDAC ",2146-5193,Sin categorÃ­a,Sin categorÃ­a,3,2018,1, ,170 - 177,10.7456/1080MSE/121,"VICTOR DANIEL GIL VERA, JUAN DIEGO BETANCUR ARIAS, ISABEL CRISTINA PUERTA LOPERA, LINA MARIA MONTOYA SUAREZ",1340
SISCO,Artículos publicados,Publicado en revista especializada,Enfoque integral del Ingeniero del siglo XXI: Una revisión de la literatura,Colombia,Revista Politecnica ,1900-2351,C,Sin categorÃ­a,4,2018,14,N/A ,9 - 18,10.33571/rpolitec.v14n26a1,"JORGE ANDRES COCK RAMIREZ, LINA MARIA MONTOYA SUAREZ",1341
SISCO,Artículos publicados,Publicado en revista especializada,Acerca de las bifurcaciones de un convertidor ZAD-Ćuk,Colombia,Scientia Et Technica ,0122-1701,C,Sin categorÃ­a,0,2017,22, ,403 - 410,10.22517/23447214.10151,"ANDRES MAURICIO GRISALES AGUIRRE, ANDRES FELIPE AMADOR RODRIGUEZ, SIMEON CASANOVA TRUJILLO",1342
SISCO,Artículos publicados,Publicado en revista especializada,Activation and diffusion of ammonia borane hydrogen on gold tetramers,Estados Unidos,International Journal of Quantum Chemistry ,1097-461X,A1,Q1,6,2017,118,N/A ,1 - 9,10.1002/qua.25567,"FRANKLIN FERRARO GOMEZ, CACIER ZILAHY HADAD ARRIAGADA, EDISON HUMBERTO OSORIO LOPEZ",1343
SISCO,Artículos publicados,Publicado en revista especializada,"Hippeastrum reticulatum (Amaryllidaceae): Alkaloid Profiling, Biological Activities and Molecular Docking",Suiza,Molecules ,1420-3049,A1,Q1,NA,2017,22, ,2191-1 - 2191-14,10.3390/molecules22122191,EDISON HUMBERTO OSORIO LOPEZ,1344
SISCO,Artículos publicados,Publicado en revista especializada,Exploiting electronic strategies to stabilize a planar tetracoordinate carbon in cyclic aromatic hydrocarbons,Inglaterra,Chemical Communications ,1359-7345,A1,Q1,35,2017,53,N/A ,12112 - 12115,10.1039/C7CC06248F,"EDISON HUMBERTO OSORIO LOPEZ, FRANKLIN FERRARO GOMEZ",1345
SISCO,Artículos publicados,Publicado en revista especializada,A Bibliometric Analysis of the Learning Analytics Application in the Education,Pakistán,Journal of Engineering and Applied Sciences ,1816-949X,B,Q3,0,2017,12,26 ,7849 - 7858,10.3923/jeasci.2017.7849.7858,VICTOR DANIEL GIL VERA,1346
SISCO,Artículos publicados,Publicado en revista especializada,Prototipo de Bicicleta para Transporte Urbano Individual Sostenible,Colombia,Lámpsakos ,2145-4086,Sin categorÃ­a,Sin categorÃ­a,NA,2017,17, ,40 - 51,https://doi.org/10.21501/21454086.2255,"GABRIEL JAIME CORREA HENAO, ALVARO ANDRES RAMIREZ PINEROS",1347
SISCO,Artículos publicados,Publicado en revista especializada,Metodologías Ágiles de Desarrollo un Caso de Aplicación Medellín  Colombia 2016 - 2017,Colombia,Lámpsakos ,2145-4086,Sin categorÃ­a,Sin categorÃ­a,4,2017,18, ,58 - 63,10.21501/21454086.2521,"JORGE MAURICIO SEPULVEDA CASTANO, LINA MARIA MONTOYA SUAREZ",1348
SISCO,Artículos publicados,Publicado en revista especializada,Ligand-Supported E3 Clusters (E=Si¿Sn),Alemania,Chemistry - A European Journal ,1521-3765,A1,Q1,NA,2017,23, ,7463 - 7473,10.1002/chem.201700494,EDISON HUMBERTO OSORIO LOPEZ,1349
SISCO,Artículos publicados,Publicado en revista especializada,"Degradation of highly consumed fluoroquinolones, penicillins and cephalosporins in distilled water and simulated hospital wastewater by UV254 and UV254/persulfate processes",Países Bajos,Water Research ,0043-1354,A1,Q1,125,2017,122,N/A ,128 - 138,https://doi.org/10.1016/j.watres.2017.05.065,"FRANKLIN FERRARO GOMEZ, EFRAIM ADOLFO SERNA GALVIS, RICARDO ANTONIO TORRES PALMA",1350
SISCO,Artículos publicados,Publicado en revista especializada,Seguridad informática organizacional: un modelo de simulación basado en dinámica de sistemas,Colombia,Scientia Et Technica ,0122-1701,C,Sin categorÃ­a,42,2017,22,2 ,193 - 197,10.22517/23447214.11371,VICTOR DANIEL GIL VERA,1351
SISCO,Artículos publicados,Publicado en revista especializada,Revisión y diagnóstico sobre las condiciones de calidad en los programas de Ingeniería de Sistemas en Colombia,México,Revista Iberoamericana de Educacion Superior ,2007-2872,C,Q3,NA,2017,8,22 ,3 - 24,,GABRIEL JAIME CORREA HENAO,1352
SISCO,Artículos publicados,Publicado en revista especializada,Theoretical design of stable hydride clusters: isoelectronic transformation in the EnAl4n-nH7+n series,Reino Unido,RSC Advances ,2046-2069,A1,Q1,NA,2017,7, ,16069 - 16077,10.1039/C7RA01422H,"EDISON HUMBERTO OSORIO LOPEZ, FRANKLIN FERRARO GOMEZ",1354
SISCO,Artículos publicados,Publicado en revista especializada,Marco de referencia para la planificación de generación distribuida en zonas no interconectadas,Colombia,Revista Iteckne ,1692-1798,B,Sin categorÃ­a,NA,2017,14,1 ,70 - 87,10.15332/iteckne.v%vi%i.1250,GABRIEL JAIME CORREA HENAO,1355
